ID,Name,Description,Icon,Level{Item}
596,Dated Iron Assault Sallet,,40022,45
597,Dated Cavalry Chain Coif,,40026,47
598,Dated Cavalry Chain Coif (Red),,40066,47
599,Dated Cavalry Chain Coif (Black),,40068,47
600,Dated Cavalry Chain Coif (Ochre),,40067,47
601,Dated Cavalry Chain Coif (Green),,40065,47
602,Dated Electrum Circlet (Rubellite),,40600,47
603,Dated Electrum Circlet (Turquoise),,40601,47
604,Dated Electrum Circlet (Amber),,40602,47
605,Dated Electrum Circlet (Tourmaline),,40603,47
606,Dated Electrum Circlet (Spinel),,40604,47
607,Dated Electrum Circlet (Zircon),,40605,47
608,Dated Iron Celata,,40002,48
609,Dated Iron Celata (Green),,40004,48
610,Dated Iron Celata (Brown),,40005,48
611,Dated Linen Wedge Cap,,41106,50
612,Dated Linen Wedge Cap (Pink),,41107,50
613,Dated Linen Wedge Cap (Blue),,41108,50
614,Dated Linen Wedge Cap (Brown),,41109,50
615,Dated Linen Wedge Cap (Yellow),,41110,50
616,Weathered Doublet (Yellow),,42068,1
617,Weathered Robe,,42083,1
618,Weathered Dalmatica,,42070,1
619,Weathered Dalmatica (Grey),,42256,1
620,Weathered Gown (Grey),,42254,1
621,Weathered Gown (Beige),,42255,1
622,Weathered Hunting Tunic (Brown),,42101,1
623,Weathered Shirt,,42115,1
624,Weathered Acton (Grey),,43025,1
625,Weathered Jerkin (Brown),,42082,1
626,Weathered Tabard,,43061,1
627,Weathered Doublet Vest (Grey),,42135,1
628,Weathered Halfrobe (Beige),,42164,1
629,Dated Hempen Dalmatica,,42016,1
630,Dated Hempen Dalmatica (Brown),,42017,1
631,Dated Hempen Dalmatica (Grey),,42018,1
632,Dated Hempen Dalmatica (Beige),,42019,1
633,Dated Hempen Tunic,,42136,1
634,Dated Hempen Tunic (Brown),,42137,1
635,Dated Hempen Tunic (Beige),,42138,1
636,Dated Hempen Tunic (Grey),,42139,1
637,Dated Hempen Halfrobe,,42303,1
638,Dated Hempen Halfrobe (Brown),,42151,1
639,Dated Hempen Halfrobe (Beige),,42152,1
640,Dated Hempen Halfrobe (Grey),,42153,1
641,Dated Hempen Gown,,42030,4
642,Dated Hempen Gown (Brown),,42031,4
643,Dated Hempen Gown (Grey),,42032,4
644,Dated Hempen Gown (Beige),,42033,4
645,Dated Hempen Doublet Vest,,42116,4
646,Dated Hempen Doublet Vest (Brown),,42117,4
647,Dated Hempen Doublet Vest (Beige),,42118,4
648,Dated Hempen Doublet Vest (Grey),,42119,4
649,Dated Hempen Tabard,,43167,5
650,Dated Hempen Tabard (Brown),,43043,5
651,Dated Hempen Tabard (Beige),,43044,5
652,Dated Hempen Tabard (Grey),,43045,5
653,Dated Hempen Doublet,,42012,6
654,Dated Hempen Doublet (Brown),,42013,6
655,Dated Hempen Doublet (Grey),,42014,6
656,Dated Hempen Doublet (Beige),,42015,6
657,Dated Hempen Robe,,42044,6
658,Dated Hempen Robe (Brown),,42045,6
659,Dated Hempen Robe (Grey),,42046,6
660,Dated Hempen Robe (Beige),,42047,6
661,Dated Hempen Shepherd's Tunic,,42169,7
662,Dated Hempen Shepherd's Tunic (Brown),,42170,7
663,Dated Hempen Shepherd's Tunic (Grey),,42171,7
664,Dated Hempen Shepherd's Tunic (Beige),,42172,7
665,Dated Hempen Shirt,,42067,8
666,Dated Hempen Shirt (Brown),,42102,8
667,Dated Hempen Shirt (Grey),,42103,8
668,Dated Hempen Shirt (Beige),,42104,8
669,Dated Hunting Tunic (Brown),,42066,9
670,Dated Hunting Tunic (Grey),,42084,9
671,Dated Hunting Tunic (Beige),,42085,9
672,Dated Hempen Acton (Grey),,43003,9
673,Dated Hempen Acton (Beige),,43012,9
674,Dated Hempen Acton (Brown),,43069,9
675,Dated Cotton Dalmatica,,42020,11
676,Dated Cotton Dalmatica (Red),,42021,11
677,Dated Cotton Dalmatica (Yellow),,42022,11
678,Dated Cotton Dalmatica (Green),,42023,11
679,Dated Cotton Dalmatica (Blue),,42024,11
680,Dated Cotton Tunic,,42140,11
681,Dated Cotton Tunic (Green),,42141,11
682,Dated Cotton Tunic (Blue),,42142,11
683,Dated Cotton Tunic (Red),,42143,11
684,Dated Cotton Tunic (Yellow),,42144,11
685,Dated Cotton Halfrobe,,42304,11
686,Dated Cotton Halfrobe (Green),,42155,11
687,Dated Cotton Halfrobe (Blue),,42156,11
688,Dated Cotton Halfrobe (Red),,42157,11
689,Dated Cotton Halfrobe (Yellow),,42158,11
690,Dated Bronze Chainmail,,43122,12
691,Dated Bronze Chainmail (Brown),,43130,12
692,Dated Bronze Chainmail (Grey),,43120,12
693,Dated Bronze Chainmail (Beige),,43123,12
694,Dated Sheepskin Harness (Taupe),,43004,13
695,Dated Sheepskin Harness (Grey),,43005,13
696,Dated Cotton Gown,,42034,14
697,Dated Cotton Gown (Red),,42035,14
698,Dated Cotton Gown (Yellow),,42036,14
699,Dated Cotton Gown (Green),,42037,14
700,Dated Cotton Gown (Blue),,42038,14
701,Dated Cotton Doublet Vest,,42120,14
702,Dated Cotton Doublet Vest (Green),,42121,14
703,Dated Cotton Doublet Vest (Blue),,42122,14
704,Dated Cotton Doublet Vest (Red),,42123,14
705,Dated Cotton Doublet Vest (Yellow),,42124,14
706,Dated Bone Scale Mail (Grey),,43113,14
707,Dated Bone Scale Mail (Taupe),,43114,14
708,Dated Hempen Cowl,Cannot equip gear to head.,43601,14
709,Dated Hempen Cowl (Beige),Cannot equip gear to head.,43602,14
710,Dated Hempen Cowl (Grey),Cannot equip gear to head.,43603,14
711,Dated Hempen Cowl (Brown),Cannot equip gear to head.,43604,14
712,Dated Dodoskin Jacket (Rat),,43026,15
713,Dated Dodoskin Jacket (Squirrel),,43027,15
714,Dated Dodoskin Jacket (Marmot),,43028,15
715,Dated Cotton Tabard,,43168,15
716,Dated Cotton Tabard (Green),,43047,15
717,Dated Cotton Tabard (Blue),,43048,15
718,Dated Cotton Tabard (Red),,43049,15
719,Dated Cotton Tabard (Yellow),,43050,15
720,Dated Cotton Doublet,,42001,16
721,Dated Cotton Doublet (Red),,42002,16
722,Dated Cotton Doublet (Yellow),,42003,16
723,Dated Cotton Doublet (Green),,42004,16
724,Dated Cotton Doublet (Blue),,42005,16
725,Dated Cotton Robe,,42048,16
726,Dated Cotton Robe (Red),,42049,16
727,Dated Cotton Robe (Yellow),,42050,16
728,Dated Cotton Robe (Green),,42051,16
729,Dated Cotton Robe (Blue),,42052,16
730,Dated Taupe Sheepskin Jerkin,,42278,17
731,Dated Taupe Sheepskin Jerkin (Grey),,42277,17
732,Dated Sheepskin Jerkin,,42077,17
733,Dated Slate-grey Sheepskin Jerkin (Brown),,42268,17
734,Dated Cotton Shepherd's Tunic,,42173,17
735,Dated Cotton Shepherd's Tunic (Red),,42174,17
736,Dated Cotton Shepherd's Tunic (Yellow),,42175,17
737,Dated Cotton Shepherd's Tunic (Green),,42176,17
738,Dated Cotton Shepherd's Tunic (Blue),,42177,17
739,Dated Cotton Shirt,,42105,18
740,Dated Cotton Shirt (Red),,42106,18
741,Dated Cotton Shirt (Yellow),,42107,18
742,Dated Cotton Shirt (Green),,42108,18
743,Dated Cotton Shirt (Blue),,42109,18
744,Dated Trapper's Tunic,,42086,19
745,Dated Trapper's Tunic (Red),,42087,19
746,Dated Trapper's Tunic (Yellow),,42088,19
747,Dated Trapper's Tunic (Green),,42089,19
748,Dated Trapper's Tunic (Blue),,42090,19
749,Dated Cotton Acton (Red),,43013,19
750,Dated Cotton Acton (Blue),,43014,19
751,Dated Cotton Acton (Yellow),,43015,19
752,Dated Cotton Acton (Green),,43016,19
753,Dated Bronze Scale Mail,,43062,19
754,Dated Canvas Dalmatica,,42025,21
755,Dated Canvas Dalmatica (Auburn),,42026,21
756,Dated Canvas Dalmatica (Pink),,42027,21
757,Dated Canvas Dalmatica (Brown),,42028,21
758,Dated Canvas Dalmatica (Blue),,42029,21
759,Dated Canvas Tunic,,42145,21
760,Dated Canvas Tunic (Auburn),,42146,21
761,Dated Canvas Tunic (Pink),,42147,21
762,Dated Canvas Tunic (Brown),,42148,21
763,Dated Canvas Tunic (Blue),,42149,21
764,Dated Canvas Halfrobe,,42159,21
765,Dated Canvas Halfrobe (Auburn),,42160,21
766,Dated Canvas Halfrobe (Pink),,42161,21
767,Dated Canvas Halfrobe (Brown),,42162,21
768,Dated Canvas Halfrobe (Blue),,42163,21
769,Dated Sentinel's Chainmail,,43121,22
770,Dated Sentinel's Chainmail (Red),,43115,22
771,Dated Sentinel's Chainmail (Yellow),,43132,22
772,Dated Sentinel's Chainmail (Green),,43117,22
773,Dated Sentinel's Chainmail (Blue),,43125,22
774,Dated Dodoskin Harness (Taupe),,43134,23
775,Dated Dodoskin Harness (Grey),,43112,23
776,Dated Canvas Gown,,42039,24
777,Dated Canvas Gown (Auburn),,42040,24
778,Dated Canvas Gown (Pink),,42041,24
779,Dated Canvas Gown (Brown),,42042,24
780,Dated Canvas Gown (Blue),,42043,24
781,Dated Canvas Doublet Vest,,42125,24
782,Dated Canvas Doublet Vest (Auburn),,42126,24
783,Dated Canvas Doublet Vest (Pink),,42127,24
784,Dated Canvas Doublet Vest (Brown),,42128,24
785,Dated Canvas Doublet Vest (Blue),,42129,24
786,Dated Cotton Cowl,Cannot equip gear to head.,43605,24
787,Dated Cotton Cowl (Yellow),Cannot equip gear to head.,43606,24
788,Dated Cotton Cowl (Green),Cannot equip gear to head.,43607,24
789,Dated Cotton Cowl (Blue),Cannot equip gear to head.,43608,24
790,Dated Cotton Cowl (Red),Cannot equip gear to head.,43609,24
791,Dated Leather Jacket (Black),,43147,25
792,Dated Leather Jacket (Ochre),,43146,25
793,Dated Leather Jacket (Green),,43144,25
794,Dated Leather Jacket (Red),,43145,25
795,Dated Canvas Tabard,,43051,25
796,Dated Canvas Tabard (Auburn),,43052,25
797,Dated Canvas Tabard (Pink),,43053,25
798,Dated Canvas Tabard (Brown),,43054,25
799,Dated Canvas Tabard (Blue),,43055,25
800,Dated Canvas Doublet,,42006,26
801,Dated Canvas Doublet (Auburn),,42007,26
802,Dated Canvas Doublet (Pink),,42008,26
803,Dated Canvas Doublet (Brown),,42009,26
804,Dated Canvas Doublet (Blue),,42010,26
805,Dated Canvas Robe,,42053,26
806,Dated Canvas Robe (Auburn),,42054,26
807,Dated Canvas Robe (Pink),,42055,26
808,Dated Canvas Robe (Brown),,42056,26
809,Dated Canvas Robe (Blue),,42057,26
810,Dated Dodoskin Jerkin,,42079,27
811,Dated Dodoskin Jerkin (Red),,42273,27
812,Dated Dodoskin Jerkin (Yellow),,42276,27
813,Dated Dodoskin Jerkin (Green),,42274,27
814,Dated Dodoskin Jerkin (Blue),,42275,27
815,Dated Bronze Haubergeon,,43038,27
816,Dated Bronze Haubergeon (Red),,43140,27
817,Dated Bronze Haubergeon (Yellow),,43143,27
818,Dated Bronze Haubergeon (Green),,43141,27
819,Dated Bronze Haubergeon (Blue),,43142,27
820,Dated Canvas Shepherd's Tunic,,42178,27
821,Dated Canvas Shepherd's Tunic (Auburn),,42179,27
822,Dated Canvas Shepherd's Tunic (Pink),,42180,27
823,Dated Canvas Shepherd's Tunic (Brown),,42181,27
824,Dated Canvas Shepherd's Tunic (Blue),,42182,27
825,Dated Tracker's Tunic,,42091,29
826,Dated Tracker's Tunic (Auburn),,42092,29
827,Dated Tracker's Tunic (Pink),,42093,29
828,Dated Tracker's Tunic (Brown),,42094,29
829,Dated Tracker's Tunic (Blue),,42095,29
830,Dated Canvas Acton (Auburn),,43017,29
831,Dated Canvas Acton (Pink),,43018,29
832,Dated Canvas Acton (Brown),,43019,29
833,Dated Canvas Acton (Blue),,43020,29
834,Dated Canvas Coatee,,42193,30
835,Dated Canvas Coatee (Auburn),,42194,30
836,Dated Canvas Coatee (Pink),,42195,30
837,Dated Canvas Coatee (Brown),,42196,30
838,Dated Canvas Coatee (Blue),,42197,30
839,Dated Mercenary's Chainmail,,43129,32
840,Dated Mercenary's Chainmail (Red),,43126,32
841,Dated Mercenary's Chainmail (Yellow),,43124,32
842,Dated Mercenary's Chainmail (Green),,43118,32
843,Dated Mercenary's Chainmail (Blue),,43116,32
844,Dated Leather Harness (Black),,43006,33
845,Dated Leather Harness (Ochre),,43007,33
846,Dated Leather Harness (Green),,43008,33
847,Dated Leather Harness (Red),,43009,33
848,Dated Velveteen Gown,,42071,34
849,Dated Velveteen Gown (Black),,42072,34
850,Dated Velveteen Gown (Red),,42073,34
851,Dated Velveteen Gown (Yellow),,42074,34
852,Dated Velveteen Gown (Green),,42075,34
853,Dated Velveteen Doublet Vest,,42130,34
854,Dated Velveteen Doublet Vest (Green),,42131,34
855,Dated Velveteen Doublet Vest (Red),,42132,34
856,Dated Velveteen Doublet Vest (Black),,42133,34
857,Dated Velveteen Doublet Vest (Yellow),,42134,34
858,Dated Canvas Cowl,Cannot equip gear to head.,43610,34
859,Dated Canvas Cowl (Yellow),Cannot equip gear to head.,43611,34
860,Dated Canvas Cowl (Green),Cannot equip gear to head.,43612,34
861,Dated Canvas Cowl (Blue),Cannot equip gear to head.,43613,34
862,Dated Canvas Cowl (Red),Cannot equip gear to head.,43614,34
863,Dated Scouting Jacket (Black),,43030,35
864,Dated Scouting Jacket (Ochre),,43031,35
865,Dated Scouting Jacket (Green),,43032,35
866,Dated Scouting Jacket (Red),,43033,35
867,Dated Velveteen Tabard,,43056,35
868,Dated Velveteen Tabard (Green),,43057,35
869,Dated Velveteen Tabard (Red),,43058,35
870,Dated Velveteen Tabard (Black),,43059,35
871,Dated Velveteen Tabard (Yellow),,43060,35
872,Dated Velveteen Robe,,42058,36
873,Dated Velveteen Robe (Black),,42059,36
874,Dated Velveteen Robe (Red),,42060,36
875,Dated Velveteen Robe (Yellow),,42061,36
876,Dated Velveteen Robe (Green),,42062,36
877,Dated Leather Jerkin,,42080,37
878,Dated Leather Jerkin (Auburn),,42280,37
879,Dated Leather Jerkin (Pink),,42282,37
880,Dated Leather Jerkin (Brown),,42281,37
881,Dated Leather Jerkin (Blue),,42279,37
882,Dated Iron Haubergeon,,43039,37
883,Dated Iron Haubergeon (Auburn),,43104,37
884,Dated Iron Haubergeon (Pink),,43103,37
885,Dated Iron Haubergeon (Brown),,43102,37
886,Dated Iron Haubergeon (Blue),,43105,37
887,Dated Bronze Cuirass,,48001,38
888,Dated Bronze Cuirass (Auburn),,48013,38
889,Dated Bronze Cuirass (Pink),,48015,38
890,Dated Bronze Cuirass (Brown),,48014,38
891,Dated Bronze Cuirass (Blue),,48012,38
892,Dated Velveteen Shirt,,42110,38
893,Dated Velveteen Shirt (Black),,42111,38
894,Dated Velveteen Shirt (Red),,42112,38
895,Dated Velveteen Shirt (Yellow),,42113,38
896,Dated Velveteen Shirt (Green),,42114,38
897,Dated Bowman's Tunic,,42096,39
898,Dated Bowman's Tunic (Black),,42097,39
899,Dated Bowman's Tunic (Red),,42098,39
900,Dated Bowman's Tunic (Yellow),,42099,39
901,Dated Bowman's Tunic (Green),,42100,39
902,Dated Velveteen Acton,,43021,39
903,Dated Velveteen Acton (Green),,43022,39
904,Dated Velveteen Acton (Yellow),,43023,39
905,Dated Velveteen Acton (Black),,43024,39
906,Dated Velveteen Coatee,,42198,40
907,Dated Velveteen Coatee (Black),,42199,40
908,Dated Velveteen Coatee (Red),,42200,40
909,Dated Velveteen Coatee (Yellow),,42201,40
910,Dated Velveteen Coatee (Green),,42202,40
911,Dated Cavalier's Chainmail,,43128,42
912,Dated Cavalier's Chainmail (Auburn),,43133,42
913,Dated Cavalier's Chainmail (Pink),,43127,42
914,Dated Cavalier's Chainmail (Brown),,43119,42
915,Dated Cavalier's Chainmail (Blue),,43131,42
916,Dated Toadskin Harness (Black),,43138,43
917,Dated Toadskin Harness (Ochre),,43137,43
918,Dated Toadskin Harness (Green),,43135,43
919,Dated Toadskin Harness (Red),,43136,43
920,Dated Chef's Apron,,42185,43
921,Dated Chef's Apron (Black),,42186,43
922,Dated Chef's Apron (Red),,42187,43
923,Dated Chef's Apron (Yellow),,42188,43
924,Dated Chef's Apron (Green),,42189,43
925,Dated Velveteen Cowl,Cannot equip gear to head.,43615,44
926,Dated Velveteen Cowl (Black),Cannot equip gear to head.,43616,44
927,Dated Velveteen Cowl (Green),Cannot equip gear to head.,43617,44
928,Dated Velveteen Cowl (Red),Cannot equip gear to head.,43618,44
929,Dated Velveteen Cowl (Yellow),Cannot equip gear to head.,43619,44
930,Dated Harrier's Jacket (Black),,43034,45
931,Dated Harrier's Jacket (Ochre),,43035,45
932,Dated Harrier's Jacket (Green),,43036,45
933,Dated Harrier's Jacket (Red),,43037,45
934,Dated Tarred Leather Jerkin,,42081,47
935,Dated Tarred Leather Jerkin (Black),,42272,47
936,Dated Tarred Leather Jerkin (Red),,42269,47
937,Dated Tarred Leather Jerkin (Yellow),,42270,47
938,Dated Tarred Leather Jerkin (Green),,42271,47
939,Dated Cavalry Haubergeon,,43040,47
940,Dated Cavalry Haubergeon (Black),,43110,47
941,Dated Cavalry Haubergeon (Red),,43107,47
942,Dated Cavalry Haubergeon (Yellow),,43108,47
943,Dated Cavalry Haubergeon (Green),,43109,47
944,Dated Iron Cuirass,,48002,48
945,Dated Iron Cuirass (Green),,48004,48
946,Dated Iron Cuirass (Brown),,48005,48
947,Dated Linen Coatee,,42312,50
948,Dated Linen Coatee (Pink),,42195,50
949,Dated Linen Coatee (Blue),,42197,50
950,Dated Linen Coatee (Brown),,42196,50
951,Dated Linen Coatee (Yellow),,42194,50
952,Weathered Slops (Brown),,45220,1
953,Weathered Slops (Grey),,45221,1
954,Weathered Slops (Beige),,45222,1
955,Weathered Trousers,,45066,1
956,Weathered Breeches (Grey),,45072,1
957,Weathered Chausses,,45078,1
958,Weathered Chausses (Grey),,45219,1
959,Weathered Culottes (Grey),,45125,1
960,Weathered Kecks (Brown),,45217,1
961,Weathered Kecks (Grey),,45218,1
962,Weathered Sarouel (Brown),,45115,1
963,Weathered Tights,,45093,1
964,Dated Hempen Breeches,,45034,1
965,Dated Hempen Breeches (Brown),,45035,1
966,Dated Hempen Breeches (Grey),,45036,1
967,Dated Hempen Breeches (Beige),,45037,1
968,Dated Hempen Chausses,,45048,4
969,Dated Hempen Chausses (Brown),,45049,4
970,Dated Hempen Chausses (Grey),,45050,4
971,Dated Hempen Chausses (Beige),,45051,4
972,Dated Hempen Slops,,45001,6
973,Dated Hempen Slops (Beige),,45004,6
974,Dated Hempen Slops (Brown),,45002,6
975,Dated Hempen Slops (Grey),,45003,6
976,Dated Hempen Tights,,45079,6
977,Dated Hempen Tights (Beige),,45080,6
978,Dated Hempen Tights (Grey),,45081,6
979,Dated Hempen Tights (Brown),,45082,6
980,Dated Hempen Shepherd's Slops,,45135,7
981,Dated Hempen Shepherd's Slops (Brown),,45136,7
982,Dated Hempen Shepherd's Slops (Grey),,45137,7
983,Dated Hempen Shepherd's Slops (Beige),,45138,7
984,Dated Hempen Sarouel (Brown),,45064,8
985,Dated Hempen Sarouel (Grey),,45105,8
986,Dated Hempen Sarouel (Beige),,45106,8
987,Dated Hempen Kecks (Brown),,45062,9
988,Dated Hempen Kecks (Grey),,45063,9
989,Dated Cotton Breeches,,45038,11
990,Dated Cotton Breeches (Red),,45039,11
991,Dated Cotton Breeches (Yellow),,45040,11
992,Dated Cotton Breeches (Green),,45041,11
993,Dated Cotton Breeches (Blue),,45042,11
994,Dated Sheepskin Subligar (Brown),,45094,13
995,Dated Sheepskin Subligar (Grey),,45095,13
996,Dated Cotton Chausses,,45052,14
997,Dated Cotton Chausses (Red),,45053,14
998,Dated Cotton Chausses (Yellow),,45054,14
999,Dated Cotton Chausses (Green),,45055,14
1000,Dated Cotton Chausses (Blue),,45056,14
1001,Dated Cotton Slops,,45005,16
1002,Dated Cotton Slops (Yellow),,45007,16
1003,Dated Cotton Slops (Green),,45008,16
1004,Dated Cotton Slops (Blue),,45009,16
1005,Dated Cotton Slops (Red),,45006,16
1006,Dated Cotton Tights,,45083,16
1007,Dated Cotton Tights (Yellow),,45084,16
1008,Dated Cotton Tights (Green),,45085,16
1009,Dated Cotton Tights (Blue),,45086,16
1010,Dated Cotton Tights (Red),,45087,16
1011,Dated Sheepskin Culottes,,45237,17
1012,Dated Sheepskin Culottes (Grey),,45127,17
1013,Dated Sheepskin Culottes (Beige),,45247,17
1014,Dated Sheepskin Culottes (Brown),,45248,17
1015,Dated Sheepskin Skirt,,45116,17
1016,Dated Cotton Shepherd's Slops,,45139,17
1017,Dated Cotton Shepherd's Slops (Red),,45140,17
1018,Dated Cotton Shepherd's Slops (Yellow),,45141,17
1019,Dated Cotton Shepherd's Slops (Blue),,45143,17
1020,Dated Cotton Shepherd's Slops (Green),,45142,17
1021,Dated Hempen Trousers,,45015,18
1022,Dated Hempen Trousers (Beige),,45016,18
1023,Dated Hempen Trousers (Brown),,45017,18
1024,Dated Hempen Trousers (Grey),,45018,18
1025,Dated Cotton Sarouel (Red),,45107,18
1026,Dated Cotton Sarouel (Yellow),,45108,18
1027,Dated Cotton Sarouel (Green),,45109,18
1028,Dated Cotton Sarouel (Blue),,45110,18
1029,Dated Cotton Kecks,,45099,19
1030,Dated Cotton Kecks (Blue),,45100,19
1031,Dated Canvas Breeches,,45043,21
